sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
1 - 1,ม.40/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,93.0,5613520.0,ดำเนินสะดวก,ดำเนินสะดวก,ราชบุรี,24205,25000,"{'1': {'date': '18/10/2566', 'sta': 'งดขาย'}, '2': {'date': '08/11/2566', 'sta': 'งดขาย'}, '3': {'date': '29/11/2566', 'sta': 'งดขาย'}, '4': {'date': '20/12/2566', 'sta': 'งดขาย'}, '5': {'date': '10/01/2567', 'sta': 'งดขาย'}, '6': {'date': '31/01/2567', 'sta': 'งดขาย'}}",การจำนองติดไป,5613520,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/04/24205p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/04/24205j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1.40&law_suit_year=2564&deed_no=24205&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,%20337",1/1,13.52801844,99.96141659,20231220,งดขาย,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,0,5613520,https://asset.led.go.th/PPKPicture/2566/07-2566/04/24205p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/04/24205j.jpg,2023-12-15
1 - 1,ผบ.270/2559,ที่ดินว่างเปล่า,2,0,90.9,356360.0,จอมบึง,จอมบึง,ราชบุรี,3251,20000,"{'1': {'date': '27/12/2566', 'sta': '-'}, '2': {'date': '17/01/2567', 'sta': '-'}, '3': {'date': '07/02/2567', 'sta': '-'}, '4': {'date': '28/02/2567', 'sta': '-'}, '5': {'date': '20/03/2567', 'sta': '-'}, '6': {'date': '10/04/2567', 'sta': '-'}}",การจำนองติดไป,356360,27-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/04/3251p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/04/3251j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.270&law_suit_year=2559&deed_no=3251&addrno=-,2/1,13.61774218,99.61050979,20231227,-,"['20231227', '20240117', '20240207', '20240228', '20240320', '20240410']",1,0,356360,https://asset.led.go.th/PPKPicture/2566/09-2566/04/3251p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/04/3251j.jpg,2023-12-15
1 - 1,ผบ.2652/2561,ที่ดินพร้อมสิ่งปลูกสร้าง,4,0,0.0,15558400.0,หนองพันจันทร์,บ้านคา,ราชบุรี,525,1000000,"{'1': {'date': '14/02/2567', 'sta': '-'}, '2': {'date': '06/03/2567', 'sta': '-'}, '3': {'date': '27/03/2567', 'sta': '-'}, '4': {'date': '17/04/2567', 'sta': '-'}, '5': {'date': '08/05/2567', 'sta': '-'}, '6': {'date': '29/05/2567', 'sta': '-'}}",ปลอดการจำนอง,15558400,14-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/525p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/525j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2652&law_suit_year=2561&deed_no=525&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9",3/1,13.53901538,99.88928010,20240214,-,"['20240214', '20240306', '20240327', '20240417', '20240508', '20240529']",1,0,15558400,https://asset.led.go.th/PPKPicture/2566/11-2566/02/525p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/525j.jpg,2023-12-15
1 - 1,ผบ.396/2562,ที่ดินว่างเปล่า,2,2,28.0,822400.0,อ่างทอง,เมืองราชบุรี,ราชบุรี,21847,50000,"{'1': {'date': '22/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '13/12/2566', 'sta': 'ขายได้'}, '3': {'date': '03/01/2567', 'sta': 'ขายได้'}, '4': {'date': '24/01/2567', 'sta': 'ขายได้'}, '5': {'date': '14/02/2567', 'sta': 'ขายได้'}, '6': {'date': '06/03/2567', 'sta': 'ขายได้'}}",ปลอดการจำนอง,822400,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/07/21847p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/07/21847j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.396&law_suit_year=2562&deed_no=21847&addrno=-,4/1,13.45438167,99.79193523,20240103,ขายได้,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,1,740160,https://asset.led.go.th/PPKPicture/2566/08-2566/07/21847p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/07/21847j.jpg,2023-12-15
1 - 1,ผบ.1398/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,1,0,2.7,2695380.0,บ้านเลือก,โพธาราม,ราชบุรี,74220,5000,"{'1': {'date': '31/01/2567', 'sta': '-'}, '2': {'date': '21/02/2567', 'sta': '-'}, '3': {'date': '13/03/2567', 'sta': '-'}, '4': {'date': '03/04/2567', 'sta': '-'}, '5': {'date': '24/04/2567', 'sta': '-'}, '6': {'date': '15/05/2567', 'sta': '-'}}",การจำนองติดไป,2695380,01-12-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/03/74220p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/03/74220j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1398&law_suit_year=2562&deed_no=74220&addrno=111/11,5/1,13.70676481,99.87020786,20240131,-,"['20240131', '20240221', '20240313', '20240403', '20240424', '20240515']",1,0,2695380,https://asset.led.go.th/PPKPicture/2566/10-2566/03/74220p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/03/74220j.jpg,2023-12-15
1 - 1,สว.3/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,35,2,83.0,19505196.0,รางบัว,จอมบึง,ราชบุรี,10294,1000000,"{'1': {'date': '20/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '11/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '01/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '22/11/2566', 'sta': 'งดขาย'}, '5': {'date': '13/12/2566', 'sta': 'งดขาย'}, '6': {'date': '03/01/2567', 'sta': 'งดขาย'}}",ปลอดภาระผูกพัน,19505196,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/01/10294p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/01/10294j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%CA%C7.3&law_suit_year=2563&deed_no=10294&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,6/1,13.55162122,99.58641074,20240103,งดขาย,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,3,13653637,https://asset.led.go.th/PPKPicture/2566/06-2566/01/10294p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/01/10294j.jpg,2023-12-15
1 - 2,ผบ.1398/2562,ที่ดินว่างเปล่า,0,0,66.4,39840.0,บ้านเลือก,โพธาราม,ราชบุรี,76702,5000,"{'1': {'date': '31/01/2567', 'sta': '-'}, '2': {'date': '21/02/2567', 'sta': '-'}, '3': {'date': '13/03/2567', 'sta': '-'}, '4': {'date': '03/04/2567', 'sta': '-'}, '5': {'date': '24/04/2567', 'sta': '-'}, '6': {'date': '15/05/2567', 'sta': '-'}}",การจำนองติดไป,39840,01-12-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/03/76702p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/03/76702j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1398&law_suit_year=2562&deed_no=76702&addrno=-,7/1,13.70716741,99.86994700,20240131,-,"['20240131', '20240221', '20240313', '20240403', '20240424', '20240515']",1,0,39840,https://asset.led.go.th/PPKPicture/2566/10-2566/03/76702p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/03/76702j.jpg,2023-12-15
2 - 1,ผบE.274/2564,ที่ดินว่างเปล่า,0,0,15.0,105000.0,หนองอ้อ,บ้านโป่ง,ราชบุรี,59965,10000,"{'1': {'date': '20/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '11/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '01/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '22/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '6': {'date': '03/01/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,105000,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/01/59965p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/01/59965j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.274&law_suit_year=2564&deed_no=59965&addrno=-,8/1,13.79906954,99.94891065,20240103,-,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,3,73500,https://asset.led.go.th/PPKPicture/2566/06-2566/01/59965p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/01/59965j.jpg,2023-12-15
2 - 1,ผบE.361/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,26.0,993450.0,เขาแร้ง,เมืองราชบุรี,ราชบุรี,60554,50000,"{'1': {'date': '14/02/2567', 'sta': '-'}, '2': {'date': '06/03/2567', 'sta': '-'}, '3': {'date': '27/03/2567', 'sta': '-'}, '4': {'date': '17/04/2567', 'sta': '-'}, '5': {'date': '08/05/2567', 'sta': '-'}, '6': {'date': '29/05/2567', 'sta': '-'}}",การจำนองติดไป,993450,14-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/60554p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/60554j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.361&law_suit_year=2563&deed_no=60554&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,9/1,13.61942618,99.75172734,20240214,-,"['20240214', '20240306', '20240327', '20240417', '20240508', '20240529']",1,0,993450,https://asset.led.go.th/PPKPicture/2566/11-2566/02/60554p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/60554j.jpg,2023-12-15
2 - 1,ยชพ.212/2565,ที่ดินพร้อมสิ่งปลูกสร้าง,1,0,19.0,6252536.0,ดอนกรวย,ดำเนินสะดวก,ราชบุรี,9316,5000,"{'1': {'date': '18/10/2566', 'sta': 'ถอนการยึด'}, '2': {'date': '08/11/2566', 'sta': 'ถอนการยึด'}, '3': {'date': '29/11/2566', 'sta': 'ถอนการยึด'}, '4': {'date': '20/12/2566', 'sta': 'ถอนการยึด'}, '5': {'date': '10/01/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '31/01/2567', 'sta': 'ถอนการยึด'}}",การจำนองติดไป,6252536,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/04/9316p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/04/9316j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C2%AA%BE.212&law_suit_year=2565&deed_no=9316&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,%20195",10/1,13.59588183,99.96161678,20231220,ถอนการยึด,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,0,6252536,https://asset.led.go.th/PPKPicture/2566/07-2566/04/9316p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/04/9316j.jpg,2023-12-15
2 - 1,ผบE.3140/2565,ที่ดินว่างเปล่า,0,1,80.0,270000.0,วัดเพลง,วัดเพลง,ราชบุรี,3839,25000,"{'1': {'date': '22/11/2566', 'sta': 'ขายได้'}, '2': {'date': '13/12/2566', 'sta': 'ขายได้'}, '3': {'date': '03/01/2567', 'sta': 'ขายได้'}, '4': {'date': '24/01/2567', 'sta': 'ขายได้'}, '5': {'date': '14/02/2567', 'sta': 'ขายได้'}, '6': {'date': '06/03/2567', 'sta': 'ขายได้'}}",ปลอดภาระผูกพัน,270000,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/07/3839p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/07/3839j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.3140&law_suit_year=2565&deed_no=3839&addrno=-,11/1,13.44504334,99.88557659,20240103,ขายได้,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,0,270000,https://asset.led.go.th/PPKPicture/2566/08-2566/07/3839p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/07/3839j.jpg,2023-12-15
2 - 1,ผบ.131/2559,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,83.0,808200.0,ทุ่งหลวง,ปากท่อ,ราชบุรี,40231,50000,"{'1': {'date': '27/12/2566', 'sta': '-'}, '2': {'date': '17/01/2567', 'sta': '-'}, '3': {'date': '07/02/2567', 'sta': '-'}, '4': {'date': '28/02/2567', 'sta': '-'}, '5': {'date': '20/03/2567', 'sta': '-'}, '6': {'date': '10/04/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,808200,27-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/04/40231p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/04/40231j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.131&law_suit_year=2559&deed_no=40231&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,12/1,13.41406015,99.65854521,20231227,-,"['20231227', '20240117', '20240207', '20240228', '20240320', '20240410']",1,0,808200,https://asset.led.go.th/PPKPicture/2566/09-2566/04/40231p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/04/40231j.jpg,2023-12-15
3 - 1,ผบ.1201/2552,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,28.0,242900.0,บางโตนด,โพธาราม,ราชบุรี,64925,25000,"{'1': {'date': '31/01/2567', 'sta': 'งดขาย'}, '2': {'date': '21/02/2567', 'sta': 'งดขาย'}, '3': {'date': '13/03/2567', 'sta': 'งดขาย'}, '4': {'date': '03/04/2567', 'sta': 'งดขาย'}, '5': {'date': '24/04/2567', 'sta': 'งดขาย'}, '6': {'date': '15/05/2567', 'sta': 'งดขาย'}}",ปลอดภาระผูกพัน,242900,01-12-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/03/64925p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/03/64925j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1201&law_suit_year=2552&deed_no=64925&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,13/1,13.65413007,99.80739340,20240131,งดขาย,"['20240131', '20240221', '20240313', '20240403', '20240424', '20240515']",1,0,242900,https://asset.led.go.th/PPKPicture/2566/10-2566/03/64925p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/03/64925j.jpg,2023-12-15
3 - 1,มE.195/2565,ที่ดินว่างเปล่า,0,0,90.1,450500.0,พงสวาย,เมืองราชบุรี,ราชบุรี,68231,25000,"{'1': {'date': '27/12/2566', 'sta': 'ถอนการยึด'}, '2': {'date': '17/01/2567', 'sta': 'ถอนการยึด'}, '3': {'date': '07/02/2567', 'sta': 'ถอนการยึด'}, '4': {'date': '28/02/2567', 'sta': 'ถอนการยึด'}, '5': {'date': '20/03/2567', 'sta': 'ถอนการยึด'}, '6': {'date': '10/04/2567', 'sta': 'ถอนการยึด'}}",ปลอดการจำนอง,450500,27-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/04/68231p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/04/68231j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%C1E.195&law_suit_year=2565&deed_no=68231&addrno=-,14/1,13.54446946,99.83000292,20231227,ถอนการยึด,"['20231227', '20240117', '20240207', '20240228', '20240320', '20240410']",1,0,450500,https://asset.led.go.th/PPKPicture/2566/09-2566/04/68231p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/04/68231j.jpg,2023-12-15
3 - 1,พ.1292/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,0,61.0,2091920.0,ธรรมเสน,โพธาราม,ราชบุรี,60716,150000,"{'1': {'date': '22/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '03/01/2567', 'sta': '-'}, '4': {'date': '24/01/2567', 'sta': '-'}, '5': {'date': '14/02/2567', 'sta': '-'}, '6': {'date': '06/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,2091920,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/07/60716p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/07/60716j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BE.1292&law_suit_year=2563&deed_no=60716&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,15/1,13.64957650,99.73878682,20240103,-,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,2,1673536,https://asset.led.go.th/PPKPicture/2566/08-2566/07/60716p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/07/60716j.jpg,2023-12-15
3 - 1,ผบ.717/2558,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,4.0,816800.0,เกาะพลับพลา,เมืองราชบุรี,ราชบุรี,87584,20000,"{'1': {'date': '14/02/2567', 'sta': '-'}, '2': {'date': '06/03/2567', 'sta': '-'}, '3': {'date': '27/03/2567', 'sta': '-'}, '4': {'date': '17/04/2567', 'sta': '-'}, '5': {'date': '08/05/2567', 'sta': '-'}, '6': {'date': '29/05/2567', 'sta': '-'}}",การจำนองติดไป,816800,14-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/87584p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/87584j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.717&law_suit_year=2558&deed_no=87584&addrno=6/1,16/1,13.59608366,99.77064698,20240214,-,"['20240214', '20240306', '20240327', '20240417', '20240508', '20240529']",1,0,816800,https://asset.led.go.th/PPKPicture/2566/11-2566/02/87584p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/87584j.jpg,2023-12-15
3 - 1,ผบE.747/2565,ที่ดินว่างเปล่า,3,2,98.0,1797600.0,บางป่า,เมืองราชบุรี,ราชบุรี,93116,150000,"{'1': {'date': '20/09/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '11/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '01/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '22/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '5': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '6': {'date': '03/01/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,1797600,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/01/93116p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/01/93116j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.747&law_suit_year=2565&deed_no=93116&addrno=-,17/1,13.53474276,99.86260022,20240103,-,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,3,1258320,https://asset.led.go.th/PPKPicture/2566/06-2566/01/93116p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/01/93116j.jpg,2023-12-15
3 - 1,ผบE.317/2566,ที่ดินพร้อมสิ่งปลูกสร้าง,0,3,62.0,1988280.0,ปากช่อง,จอมบึง,ราชบุรี,10068,150000,"{'1': {'date': '18/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '08/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '29/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '20/12/2566', 'sta': '-'}, '5': {'date': '10/01/2567', 'sta': '-'}, '6': {'date': '31/01/2567', 'sta': '-'}}",ปลอดการจำนอง,1988280,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/04/10068p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/04/10068j.jpg']","https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.317&law_suit_year=2566&deed_no=10068&addrno=36,%20%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9",18/1,13.65699199,99.68802948,20231220,-,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,3,1391796,https://asset.led.go.th/PPKPicture/2566/07-2566/04/10068p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/04/10068j.jpg,2023-12-15
4 - 1,ผบ.1585/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,68.0,793500.0,สวนผึ้ง,สวนผึ้ง,ราชบุรี,2181,100000,"{'1': {'date': '31/01/2567', 'sta': '-'}, '2': {'date': '21/02/2567', 'sta': '-'}, '3': {'date': '13/03/2567', 'sta': '-'}, '4': {'date': '03/04/2567', 'sta': '-'}, '5': {'date': '24/04/2567', 'sta': '-'}, '6': {'date': '15/05/2567', 'sta': '-'}}",ปลอดการจำนอง,793500,01-12-2566,"['https://asset.led.go.th/PPKPicture/2566/10-2566/16/2181p.jpg', 'https://asset.led.go.th/PPKPicture/2566/10-2566/16/2181j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1585&law_suit_year=2563&deed_no=2181&addrno=277/1,19/1,13.56690314,99.39365023,20240131,-,"['20240131', '20240221', '20240313', '20240403', '20240424', '20240515']",1,0,793500,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2181p.jpg,https://asset.led.go.th/PPKPicture/2566/10-2566/16/2181j.jpg,2023-12-15
4 - 1,ผบ.2296/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,21.0,1096400.0,ดอนกระเบื้อง,โพธาราม,ราชบุรี,49765,100000,"{'1': {'date': '14/02/2567', 'sta': '-'}, '2': {'date': '06/03/2567', 'sta': '-'}, '3': {'date': '27/03/2567', 'sta': '-'}, '4': {'date': '17/04/2567', 'sta': '-'}, '5': {'date': '08/05/2567', 'sta': '-'}, '6': {'date': '29/05/2567', 'sta': '-'}}",การจำนองติดไป,1096400,14-12-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/49765p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/49765j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2296&law_suit_year=2562&deed_no=49765&addrno=10,20/1,13.75861335,99.90634341,20240214,-,"['20240214', '20240306', '20240327', '20240417', '20240508', '20240529']",1,0,1096400,https://asset.led.go.th/PPKPicture/2566/11-2566/02/49765p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/49765j.jpg,2023-12-15
4 - 1,ผบ.1212/2564,ที่ดินพร้อมสิ่งปลูกสร้าง,0,1,13.0,828000.0,พงสวาย,เมืองราชบุรี,ราชบุรี,17782,5000,"{'1': {'date': '22/11/2566', 'sta': 'ขายได้'}, '2': {'date': '13/12/2566', 'sta': 'ขายได้'}, '3': {'date': '03/01/2567', 'sta': 'ขายได้'}, '4': {'date': '24/01/2567', 'sta': 'ขายได้'}, '5': {'date': '14/02/2567', 'sta': 'ขายได้'}, '6': {'date': '06/03/2567', 'sta': 'ขายได้'}}",การจำนองติดไป,828000,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/07/17782p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/07/17782j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1212&law_suit_year=2564&deed_no=17782&addrno=151,21/1,13.54784336,99.82908701,20240103,ขายได้,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,0,828000,https://asset.led.go.th/PPKPicture/2566/08-2566/07/17782p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/07/17782j.jpg,2023-12-15
4 - 1,ผบ.9098/2560,ที่ดินว่างเปล่า,1,0,20.0,420000.0,ป่าหวาย,สวนผึ้ง,ราชบุรี,5338,25000,"{'1': {'date': '18/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '08/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '29/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '20/12/2566', 'sta': '-'}, '5': {'date': '10/01/2567', 'sta': '-'}, '6': {'date': '31/01/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,420000,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/04/5338p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/04/5338j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.9098&law_suit_year=2560&deed_no=5338&addrno=-,22/1,13.58676372,99.39297585,20231220,-,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,3,294000,https://asset.led.go.th/PPKPicture/2566/07-2566/04/5338p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/04/5338j.jpg,2023-12-15
4 - 1,ผบE.79/2563,ที่ดินพร้อมสิ่งปลูกสร้าง,1,1,0.0,710000.0,ชำแระ,โพธาราม,ราชบุรี,50425,50000,"{'1': {'date': '20/09/2566', 'sta': 'งดขาย'}, '2': {'date': '11/10/2566', 'sta': 'งดขาย'}, '3': {'date': '01/11/2566', 'sta': 'งดขาย'}, '4': {'date': '22/11/2566', 'sta': 'งดขาย'}, '5': {'date': '13/12/2566', 'sta': 'งดขาย'}, '6': {'date': '03/01/2567', 'sta': 'งดขาย'}}",ปลอดภาระผูกพัน,710000,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/01/50425p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/01/50425j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.79&law_suit_year=2563&deed_no=50425&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,23/1,13.73065171,99.79849148,20240103,งดขาย,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,0,710000,https://asset.led.go.th/PPKPicture/2566/06-2566/01/50425p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/01/50425j.jpg,2023-12-15
